Method,WithConstraints,Mechanism,MissingRate,Iteration,MAE,RMSE,R2,ExecutionTime,ViolationsPre,Family,ModelFamily
VAEM_ld16_lr1e-03_ep200,False,MAR,0.4,5,3.472844189295587,8.652470142911662,0.8273357912175097,3.1535701751708984,2.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MAR,0.4,5,3.3536417294675047,8.181059432359636,0.8456377147328017,0.9511189460754396,3.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MAR,0.4,5,3.446000727066161,8.579383939844488,0.830240412484441,3.779100179672241,2.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MAR,0.4,5,3.450188617503024,8.59602244057,0.8295813246192778,0.711090087890625,4.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MAR,0.4,5,3.505804315771199,8.781999463183787,0.8221274559760116,3.8947813510894775,3.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MAR,0.4,5,3.358131229190957,8.164021233406693,0.8462800072427512,0.602017879486084,3.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MAR,0.4,5,3.4583802772165178,8.6010535757085,0.829381778770253,2.1655893325805664,2.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50,False,MAR,0.4,5,3.4827461677459794,8.707304008654413,0.8251403842443559,0.5776417255401611,4.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200,False,MAR,0.4,5,3.526348672731488,8.830765980149975,0.8201465156461707,3.63580584526062,3.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VaDER_ld16_lr1e-04_ep50,False,MAR,0.4,5,3.404856953112832,8.405033661837113,0.8370700146766112,0.5765280723571777,2.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200,False,MAR,0.4,5,3.4869358040551623,8.703047781984548,0.8253112890990422,2.156857252120972,3.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50,False,MAR,0.4,5,3.502504168961955,8.756950911657777,0.8231406866305859,0.5948588848114014,5.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200,False,MAR,0.4,5,3.529695314691536,8.822603342057938,0.8204788538381215,2.154205799102783,5.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50,False,MAR,0.4,5,3.3943754980781518,8.285422359828683,0.8416743031397451,0.6583530902862549,3.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200,False,MAR,0.4,5,3.5003760398858867,8.753168954896529,0.8232934178371072,2.1340203285217285,3.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50,False,MAR,0.4,5,3.5276213018905924,8.827524120975887,0.8202785432972594,0.7874777317047119,2.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200,False,MAR,0.4,5,3.5483869960945085,8.872065914680613,0.818460295736958,2.170952796936035,5.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50,False,MAR,0.4,5,3.407046120669569,8.376094714288667,0.8381900352407072,0.5887923240661621,3.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200,False,MAR,0.4,5,3.499687373636061,8.731868545634697,0.8241523851157844,2.149470806121826,2.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50,False,MAR,0.4,5,3.5209354489874114,8.807715286458809,0.8210842229353873,0.615368127822876,5.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200,False,MAR,0.4,5,3.550900314495443,8.87498658370886,0.8183407509386955,2.237792730331421,5.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200_Constrained,True,MAR,0.4,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
GAIN,False,MNAR,0.1,1,5.12686527266781,10.66701410057137,0.5609373168397298,4.068360567092896,603.0,Deep_Learning,GAIN
GAIN_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,GAIN
VAEM_ld16_lr1e-04_ep50,False,MNAR,0.1,1,3.334122877235713,7.107560905265587,0.8050685252264875,0.7602584362030029,21.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200,False,MNAR,0.1,1,3.2981013003372235,7.085670589976355,0.8062674007450005,2.0183725357055664,22.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50,False,MNAR,0.1,1,3.288142017694371,7.091312317038614,0.8059587717843293,0.5930757522583008,33.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200,False,MNAR,0.1,1,3.2702210640031093,7.06957648990027,0.8071464737437307,2.1137259006500244,24.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MNAR,0.1,1,3.328361455832687,7.1110018087462885,0.804879739577518,0.6120631694793701,16.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MNAR,0.1,1,3.282045881052431,7.047953305125741,0.808324402871671,2.240321159362793,30.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MNAR,0.1,1,3.2646886982344814,7.042489679065761,0.8086214643948133,0.7984225749969482,42.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MNAR,0.1,1,3.251859105641852,7.052343545812528,0.8080855352008034,2.9682552814483643,19.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MNAR,0.1,1,3.3289930088982245,7.115653351305124,0.8046243867963326,1.3838613033294678,13.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MNAR,0.1,1,3.2785595753639285,7.072626165190056,0.8069800514720364,4.505517721176148,30.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50,False,MNAR,0.1,1,3.27579383889258,7.102683291261837,0.8053359796337055,0.6090641021728516,32.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200,False,MNAR,0.1,1,3.257576645256161,7.167328314157651,0.8017763877434312,2.1834805011749268,24.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VaDER_ld16_lr1e-04_ep50,False,MNAR,0.1,1,3.3364471198027053,7.127129501923979,0.803993673652983,0.625706672668457,18.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200,False,MNAR,0.1,1,3.290240326174423,7.175982165306291,0.8012974273422334,2.162748098373413,27.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50,False,MNAR,0.1,1,3.2914337509496088,7.203628655850332,0.7997634182612124,0.5824549198150635,27.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200,False,MNAR,0.1,1,3.2470645460939807,7.108990143840303,0.8049901209472488,2.1572625637054443,23.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50,False,MNAR,0.1,1,3.331617580685784,7.107841681119712,0.8050531238438985,0.6013388633728027,22.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200,False,MNAR,0.1,1,3.2927804461388708,7.209040675081421,0.7994624334759401,2.138441562652588,37.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50,False,MNAR,0.1,1,3.281693229597611,7.198490288254972,0.8000489749597745,0.5808823108673096,24.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200,False,MNAR,0.1,1,3.269729181105532,7.233682244407031,0.7980891562081955,2.159844160079956,28.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50,False,MNAR,0.1,1,3.334145817600575,7.123347872570257,0.8042016189784672,0.6156964302062988,15.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200,False,MNAR,0.1,1,3.292182364582374,7.103103343527083,0.8053129541158068,2.1800954341888428,42.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50,False,MNAR,0.1,1,3.286525311865956,7.201703969996757,0.7998704035180934,0.6014385223388672,33.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200,False,MNAR,0.1,1,3.2703038496773837,7.226458944481915,0.7984921969691645,2.878751277923584,31.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,1,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
GAIN,False,MNAR,0.1,2,4.98898202269499,10.48449642029762,0.5780612667795653,4.422251224517822,623.0,Deep_Learning,GAIN
GAIN_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,GAIN
VAEM_ld16_lr1e-04_ep50,False,MNAR,0.1,2,3.23530207146095,6.909901027093976,0.8167272498182717,0.5765628814697266,25.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200,False,MNAR,0.1,2,3.164662003505514,6.815870048395628,0.8216813176739232,2.139038324356079,28.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50,False,MNAR,0.1,2,3.131983542530789,6.727209493130194,0.8262902689739845,0.593742847442627,34.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200,False,MNAR,0.1,2,3.119261784783933,6.787457201422839,0.8231649085072739,2.404014587402344,12.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MNAR,0.1,2,3.213258241377216,6.829406384444673,0.8209723315932086,1.315404176712036,27.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MNAR,0.1,2,3.1376262674632103,6.770734763287524,0.8240351817274476,3.988948106765747,26.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MNAR,0.1,2,3.1232574345731443,6.731162587849529,0.8260860556874936,1.012427806854248,28.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MNAR,0.1,2,3.1099898839691127,6.741505971807532,0.8255511582522672,2.472498893737793,22.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MNAR,0.1,2,3.213229476304712,6.830235271826371,0.8209288716576696,1.0548765659332275,27.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MNAR,0.1,2,3.1353591288257023,6.764877689634661,0.8243394893561142,2.419085025787353,29.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50,False,MNAR,0.1,2,3.118991726093016,6.735349983769207,0.8258696077710735,0.6049082279205322,28.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200,False,MNAR,0.1,2,3.1146459461545994,6.891060190179613,0.8177253261777139,2.1504180431365967,19.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VaDER_ld16_lr1e-04_ep50,False,MNAR,0.1,2,3.2298376948811423,6.879254899282855,0.8183493121321338,0.6080508232116699,29.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200,False,MNAR,0.1,2,3.1583143776227143,6.91792388058027,0.8163014191107779,2.1424365043640137,20.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50,False,MNAR,0.1,2,3.1378783935862646,6.866454185702253,0.819024703602621,0.5896928310394287,25.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200,False,MNAR,0.1,2,3.112143875607588,6.8511825241610165,0.8198288216893588,2.205505132675171,19.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50,False,MNAR,0.1,2,3.211309718704812,6.845796763755232,0.8201119778867649,0.5968129634857178,25.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200,False,MNAR,0.1,2,3.1368585196601253,6.860213792056811,0.8193535032613866,2.175864219665528,23.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50,False,MNAR,0.1,2,3.1300372037579587,6.912504346601275,0.8165891270285701,0.6280815601348877,18.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200,False,MNAR,0.1,2,3.1356525957053787,6.983202124935004,0.8128182650103234,2.160433053970337,21.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50,False,MNAR,0.1,2,3.2343595877070888,6.902452467981873,0.8171221562403745,0.5964019298553467,18.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200,False,MNAR,0.1,2,3.158306675597752,6.919816897435725,0.8162008710000275,2.1286182403564453,18.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50,False,MNAR,0.1,2,3.122892779667061,6.777781505731869,0.8236687151443871,1.1531670093536377,16.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200,False,MNAR,0.1,2,3.121499953979469,6.834331850664388,0.8207140038074524,4.2362377643585205,34.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,2,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
GAIN,False,MNAR,0.1,3,4.987619974280798,10.400963474949808,0.5494803787370471,4.576523065567017,617.0,Deep_Learning,GAIN
GAIN_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,GAIN
VAEM_ld16_lr1e-04_ep50,False,MNAR,0.1,3,3.221156133418349,6.774034465394753,0.8088996987376627,0.6117689609527588,27.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200,False,MNAR,0.1,3,3.138068881544182,6.604932845220364,0.8183215648620651,2.3683576583862305,24.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50,False,MNAR,0.1,3,3.129737574445483,6.609895951011991,0.818048427166248,0.570854663848877,24.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200,False,MNAR,0.1,3,3.1104382200380334,6.625270799611201,0.8172009913152012,2.121325969696045,15.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MNAR,0.1,3,3.214108160814193,6.735014650522865,0.8110949111672265,1.1187713146209717,25.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MNAR,0.1,3,3.137058865778462,6.668599051770796,0.8148022182668566,4.110862255096436,27.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MNAR,0.1,3,3.1254320603246675,6.662236250472219,0.8151554602316704,0.5744142532348633,27.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MNAR,0.1,3,3.1067789601620017,6.621146132024058,0.8174285293181498,2.1210691928863525,15.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MNAR,0.1,3,3.212448298098341,6.716523430009341,0.812130778389421,0.5870184898376465,39.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MNAR,0.1,3,3.132929805049208,6.65780675443854,0.8154011723137168,2.1554031372070312,29.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50,False,MNAR,0.1,3,3.1111431078427305,6.606546014339323,0.818232808825246,0.5832507610321045,33.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200,False,MNAR,0.1,3,3.105181997834855,6.687316173893721,0.8137611497919979,2.1505441665649414,17.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VaDER_ld16_lr1e-04_ep50,False,MNAR,0.1,3,3.213214473663312,6.711095614715563,0.8124343007139223,0.6415126323699951,35.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200,False,MNAR,0.1,3,3.13405932818601,6.692812559598784,0.8134548800722383,2.173424243927002,35.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50,False,MNAR,0.1,3,3.124829045248392,6.644860271605283,0.816118400070032,0.5964207649230957,29.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200,False,MNAR,0.1,3,3.116673194671246,6.625995262267645,0.8171610115770157,3.0185115337371826,23.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50,False,MNAR,0.1,3,3.2184816947045127,6.726178119013141,0.8115902837222111,1.2426202297210691,39.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200,False,MNAR,0.1,3,3.143517912495088,6.671110328784924,0.814662707554113,2.687062740325928,26.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200_Constrained,True,MNAR,0.1,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50,False,MNAR,0.1,3,3.120865314669004,6.681709367423869,0.8140733131232324,0.6233057975769043,29.0,Deep_Learning,VaDER
